synnifI4	0	22953	1	0
synnifI4	0	22953	2	0
synnifI4	0	22953	3	0
synnifI4	0	22953	4	0
synnifI4	0	22953	5	0
synnifI4	0	22953	6	0
synnifI4	0	22953	7	0
synnifI4	0	22953	8	0
synnifI4	0	22953	9	0
synnifI4	0	22953	10	0
synnifI4	0	22953	11	0
synnifI4	0	22953	12	0
synnifI4	0	22953	13	0
synnifI4	0	22953	14	0
synnifI4	0	22953	15	0
synnifI4	0	22953	16	0
synnifI4	0	22953	17	0
synnifI4	0	22953	18	0
synnifI4	0	22953	19	0
synnifI4	0	22953	20	0
synnifI4	0	22953	21	0
synnifI4	0	22953	22	0
synnifI4	0	22953	23	0
synnifI4	0	22953	24	0
synnifI4	0	22953	25	0
synnifI4	0	22953	26	0
synnifI4	0	22953	27	0
synnifI4	0	22953	28	0
synnifI4	0	22953	29	7
synnifI4	0	22953	30	7
synnifI4	0	22953	31	7
synnifI4	0	22953	32	7
synnifI4	0	22953	33	7
synnifI4	0	22953	34	7
synnifI4	0	22953	35	7
synnifI4	0	22953	36	7
synnifI4	0	22953	37	7
synnifI4	0	22953	38	7
synnifI4	0	22953	39	7
synnifI4	0	22953	40	7
synnifI4	0	22953	41	7
synnifI4	0	22953	42	7
synnifI4	0	22953	43	7
synnifI4	0	22953	44	7
synnifI4	0	22953	45	7
synnifI4	0	22953	46	7
synnifI4	0	22953	47	7
synnifI4	0	22953	48	7
synnifI4	0	22953	49	7
synnifI4	0	22953	50	7
synnifI4	0	22953	51	7
synnifI4	0	22953	52	7
synnifI4	0	22953	53	7
synnifI4	0	22953	54	7
synnifI4	0	22953	55	7
synnifI4	0	22953	56	7
synnifI4	0	22953	57	7
synnifI4	0	22953	58	7
synnifI4	0	22953	59	7
synnifI4	0	22953	60	25
synnifI4	0	22953	61	25
synnifI4	0	22953	62	25
synnifI4	0	22953	63	25
synnifI4	0	22953	64	25
synnifI4	0	22953	65	25
synnifI4	0	22953	66	25
synnifI4	0	22953	67	25
synnifI4	0	22953	68	25
synnifI4	0	22953	69	25
synnifI4	0	22953	70	25
synnifI4	0	22953	71	25
synnifI4	0	22953	72	25
synnifI4	0	22953	73	25
synnifI4	0	22953	74	25
synnifI4	0	22953	75	25
synnifI4	0	22953	76	25
synnifI4	0	22953	77	25
synnifI4	0	22953	78	25
synnifI4	0	22953	79	25
synnifI4	0	22953	80	25
synnifI4	0	22953	81	25
synnifI4	0	22953	82	25
synnifI4	0	22953	83	25
synnifI4	0	22953	84	25
synnifI4	0	22953	85	25
synnifI4	0	22953	86	25
synnifI4	0	22953	87	25
synnifI4	0	22953	88	25
synnifI4	0	22953	89	25
synnifI4	0	22953	90	25
synnifI4	0	22953	91	25
synnifI4	0	22953	92	25
synnifI4	0	22953	93	25
synnifI4	0	22953	94	25
synnifI4	0	22953	95	25
synnifI4	0	22953	96	25
synnifI4	0	22953	97	25
