Sample,GFP,RFP,
1,296,3320
2,187,3258
3,238,3005
4,275,3812
5,1581,37.2
6,193,2708
7,1564,39
8,240,1547
9,1541,37.5
10,189,3806
11,1548,37.7
12,1583,37.6
13,1591,39.3
14,1587,39.9
15,196,3284
16,2208,3054
17,3565,2364
18,137,2916
19,2322,2197
20,3787,2309
21,24700,2470
22,27400,2423
23,3223,3177
24,159,2701
25,132,2810
26,2018,2097
27,179,3267
28,157,2922
29,170,2798
30,4164,2226
31,926,3499
32,162,3097
33,3873,2213
34,140,3126
35,139,2738
36,3881,2280
37,148,2865
38,2824,2334
39,143,3030
40,134,3038
41,8652,2064
42,139,3092
43,153,2849
44,2693,2063
45,7044,2160
46,3829,2286
47,136,2892
48,6813,2312
49,4897,2216
50,139,2857
51,138,2933
52,137,2842
53,9645,2085
54,4613,2205
55,143,3232
56,149,3153
57,4105,2130
58,134,3122
59,141,3027
60,4871,2539
61,1619,2038
62,2104,2280
63,146,3021
64,144,3052
65,2087,2232
66,136,2658
67,137,2837
68,2173,2427
69,2318,2083
70,165,3537
71,146,3048
72,16700,2230
73,139,2909
74,133,2866
75,136,2824
76,139,2888
77,165,3267
78,2498,2463
79,169,3043
80,142,2904
81,139,3080
82,161,3087
83,136,2741
84,139,2644
85,167,3239
86,142,2267
87,166,2912
88,131,2545
89,139,2665
90,182,3425
91,155,3460
92,1903,2355
93,169,3039
94,2038,2089
95,1777,2108
96,160,3251
97,2294,2322
98,152,3251
99,138,3153
100,139,2651
101,136,3249
102,2622,2440
103,165,3302
104,177,3886
105,153,3102
106,147,3448
107,145,3018
108,2384,2205
