Sample,GFP,RFP,
1,1756,1565
2,572,1771
3,1725,1777
4,1380,1765
5,2369,1810
6,158,2883
7,1800,1794
8,1749,1908
9,1896,1953
10,2667,1806
11,153,2932
12,2699,1772
13,1433,1846
14,1755,1676
15,1414,1710
16,1925,1834
17,2416,2045
18,2447,2083
19,1092,1835
20,1354,1990
21,4633,1978
22,841,1676
23,741,1795
24,1127,1801
25,10700,1971
26,151,3106
27,11600,1956
28,n/a,n/a
29,n/a,n/a
30,n/a,n/a
31,164,2269
32,30300,2346
33,10200,2126
34,14900,2156
35,17300,2250
36,n/a,n/a
37,26800,2693
38,160,2275
39,15900,2115
40,12200,1735
41,n/a,n/a
42,n/a,n/a
43,170,3526
44,284,2115
45,6529,2165
46,5957,1988
47,3838,1907
48,n/a,n/a
49,n/a,n/a
50,n/a,n/a
51,n/a,n/a
52,n/a,n/a
53,n/a,n/a
54,n/a,n/a
55,n/a,n/a
56,n/a,n/a
57,n/a,n/a
58,409,1827
59,406,1816
60,731,1520
61,314,1694
62,141,1468
63,1974,1595
64,n/a,n/a
65,n/a,n/a
66,4529,1728
67,175,1298
68,n/a,n/a
69,5779,1335
70,7151,1319
71,146,1729
72,n/a,n/a
73,n/a,n/a
74,782,1218
75,150,925
76,n/a,n/a
77,119,1902
78,139,1293
79,17800,1377
80,n/a,n/a
81,27900,1520
82,134,986
83,11900,1159
84,9814,1072
85,15500,1292
86,143,1145
87,n/a,n/a
88,n/a,n/a
89,n/a,n/a
90,54600,935
91,44400,817
92,21200,798
93,469,783
94,521,738
95,n/a,n/a
96,n/a,n/a
97,n/a,n/a
