>DH10B
137,8.06294,0.876332624112
-4686000,7.64059,0.869806278228
-4685465,0.0987966,0.75326756907
-4684684,0.130147,0.753752011812
1604,0.104235,0.75335160021
1721,0.15784,0.754179922966
-4684416,0.190658,0.75468704376
2667,0.171227,0.75438679671
-4683408,0.127428,0.753709995839
3741,0.146604,0.754006312375
-4682396,0.126638,0.753697781082
5828,0.142244,0.753938932269
6575,0.143854,0.753963820688
-4679562,0.103102,0.753334102055
6687,0.069481,0.752814573432
-4679450,0.104678,0.75335845282
7487,0.0834702,0.753030739491
-4678635,0.129919,0.753748480566
9361,0.0719336,0.75285247077
-4676776,0.100282,0.753290519978
9986,7.72465,0.871105179742
-4676151,8.09126,0.876770270138
11253,0.142323,0.753940153791
-4674884,0.135462,0.753834133763
11918,0.0988266,0.75326803212
-4674219,0.0878989,0.753099173606
12274,0.144589,0.753975177271
-4673410,0.0695259,0.752815266625
12875,0.111989,0.753471429305
-4673262,0.150771,0.754070702574
13411,0.121468,0.753617893676
14084,0.143138,0.75395275354
-4672053,0.1143,0.753507131127
-4670810,0.196163,0.754772116244
-4670070,0.13093,0.753764101078
-4670016,0.147487,0.754019950591
17165,0.146086,0.753998308357
17296,7.70138,0.870745585847
-4668841,8.1227,0.877256119415
17302,0.0820573,0.753008906949
17370,0.0852162,0.753057719118
17410,0.0985203,0.753263299155
-4668727,0.0841765,0.753041653287
17993,0.0984542,0.753262278303
-4668123,0.126704,0.753698809877
18108,0.142322,0.753940138363
-4668029,0.133979,0.753811214976
18344,0.113794,0.753499318108
18820,0.192389,0.754713788523
-4667317,0.142152,0.753937510192
-4667211,0.0821021,0.753009598876
19528,0.141534,0.753927966204
19806,0.145847,0.75399460649
-4666331,0.148253,0.754031781967
-4666313,0.0881564,0.753103152589
20639,0.171495,0.7543909287
20710,0.161106,0.754230402323
-4665011,0.0667671,0.752772636092
21245,0.0684836,0.752799161189
22215,0.195171,0.754756779641
-4663922,0.177242,0.754479741504
23310,0.158832,0.754195257035
-4662827,0.189152,0.754663768532
-4661795,0.155427,0.754142642721
-4660719,0.0697145,0.752818180778
26436,0.146726,0.754008193818
-4659701,0.150335,0.754063960142
27864,0.068244,0.752795457365
27888,0.191485,0.754699827946
-4657567,0.145553,0.753990064179
28729,0.125895,0.753686301541
28819,0.165875,0.754304084376
-4657318,0.17024,0.754371539776
-4656527,0.0970235,0.753240170026
29817,0.0890298,0.753116648274
-4656320,0.0677445,0.752787740364
-4655987,0.1554,0.754142231939
30531,0.0998673,0.753284114069
-4655606,0.143006,0.753950716212
-4655092,0.145704,0.753992405678
31409,0.115541,0.753526315005
33476,0.0998747,0.753284227587
-4652661,0.144483,0.753973536909
34027,0.144661,0.753976276986
-4652110,0.14463,0.753975804956
-4652002,0.130206,0.753752915577
-4651930,0.185728,0.754610873072
34222,0.147078,0.754013630683
-4651915,0.15008,0.754060017655
34328,0.176801,0.754472928844
-4651809,0.19265,0.754717827028
-4650785,0.0823274,0.753013080155
-4650660,0.189161,0.754663914516
-4649921,0.144734,0.753977404793
36678,0.177959,0.754490821317
-4649459,0.195841,0.754767139665
37449,7.71999,0.871033287489
-4648688,7.69768,0.870688489089
38325,0.100049,0.753286925296
-4647812,0.0860688,0.753070894054
38370,0.178698,0.754502243063
-4647767,0.174245,0.75443342315
38685,7.69914,0.870710984431
-4647452,8.12448,0.877283544132
-4647302,0.18994,0.754675951513
38897,0.144936,0.753980534007
39429,0.178543,0.754499837091
39769,0.179709,0.754517861963
40804,0.145379,0.753987371765
42036,0.145557,0.753990132566
-4644101,0.133615,0.753805594594
42064,0.111782,0.753468228826
-4644073,0.14714,0.754014589941
42196,0.144738,0.753977468114
-4643646,0.128212,0.753722104677
43211,0.157754,0.754178605886
-4642771,0.189859,0.754674695222
-4642651,0.066763,0.752772573462
