	logFC	logCPM	PValue	FDR
lacA_locusTag_ECDH10B_1355	-10.7864704160585	4.99732165435013	0.00587701942800393	1
appB_locusTag_ECDH10B_1049	-5.68181490220073	4.70024264035865	0.0105281754991542	1
lacY_locusTag_ECDH10B_1356	-4.33094764601825	5.43500015806536	0.011933178686422	1
hdeD_locusTag_ECDH10B_3687	-3.23269842852315	5.91083054113172	0.0177047013046247	1
yhiD_locusTag_ECDH10B_3684	-3.56665027038559	4.8087642552898	0.0252028492854728	1
hdeB_locusTag_ECDH10B_3685	-2.25892376463566	5.68805453428715	0.0460963990061704	1
hyaB_locusTag_ECDH10B_1043	-8.96225384798484	3.22637693635849	0.0517042467094739	1
yhaO_locusTag_ECDH10B_3285	-2.30168690454054	5.22795575376391	0.0528172150001636	1
gadA_locusTag_ECDH10B_3694	-3.17176624202243	4.22313228425658	0.0543812887166574	1
gadE_locusTag_ECDH10B_3688	-1.60081463259135	6.73771006306537	0.0610896217758296	1
asnB_locusTag_ECDH10B_0739	-1.38462589322277	8.05741175057899	0.0668364489815139	1
hdeA_locusTag_ECDH10B_3686	-1.31169696612121	7.04606249840409	0.0841785039760263	1
AmtR	-1.21747002393545	9.61244205030371	0.0870119748914036	1
gadB_locusTag_ECDH10B_1624	-2.72828325218806	4.1278892683727	0.0880112168279282	1
gadC_locusTag_ECDH10B_1623	-3.5646306272763	3.63001818582368	0.0913809899225407	1
mdtF_locusTag_ECDH10B_3690	-1.70711491124221	5.47811041623703	0.0918159360312484	1
frdD_locusTag_ECDH10B_4346	-1.15040732580403	8.06503487676144	0.0977345756613353	1
yjjU_locusTag_ECDH10B_4535	-2.63436067559549	3.9469306584444	0.100302813930155	1
mdtE_locusTag_ECDH10B_3689	-1.91003874930559	4.70619730269976	0.109790995495611	1
yihG_locusTag_ECDH10B_4051	-8.48583971858863	2.77843346266379	0.121820819987895	1
yhaM_locusTag_ECDH10B_3284	-1.41411427140818	5.49315358135858	0.129212610751689	1
ybgE_locusTag_ECDH10B_0802	-1.19097411590096	6.23506996971628	0.129215894361157	1
fliY_locusTag_ECDH10B_2061	-1.1699259721335	6.24299641474492	0.134790293122293	1
yjjV_locusTag_ECDH10B_4536	-2.81367269269282	3.49878871078008	0.144247042058555	1
argH_locusTag_ECDH10B_4148	-1.233964964035	5.7104116822699	0.155704862897242	1
appC_locusTag_ECDH10B_1048	-1.6320281194049	4.5401648454623	0.163644469073997	1
rfaF_locusTag_ECDH10B_3802	-1.24049408586119	5.45767113317807	0.165827558033071	1
ilvC_locusTag_ECDH10B_3963	-0.828090276177744	11.0365509132571	0.172129921413493	1
yfiB_locusTag_ECDH10B_2772	-2.49033686899293	3.48558413761801	0.173354974026897	1
insZ_locusTag_ECDH10B_1300	-1.70802974365233	4.29020774861894	0.175012130558976	1
yfiD_locusTag_ECDH10B_2747	-0.821360538098975	9.44142380396786	0.178200687785687	1
artJ_locusTag_ECDH10B_0930	-1.92121327062437	3.94772553637574	0.178884535725706	1
rpmG_locusTag_ECDH10B_3818	-1.02702257737834	6.02466530644523	0.179311757628871	1
nanA_locusTag_ECDH10B_3402	-1.21522057856209	5.28011022419668	0.186173934682395	1
orn_locusTag_ECDH10B_4357	-1.38037888870254	4.64513284804446	0.202256021877654	1
murF_locusTag_ECDH10B_0068	-1.04355958949018	5.56876038308551	0.213817129024376	1
LitR	-0.745989663324621	7.38257934980374	0.217182503733759	1
gntU_locusTag_ECDH10B_3609	-2.78877230801066	3.13548429414625	0.217188724703362	1
yebY_locusTag_ECDH10B_1980	-1.29563022981885	4.68441496950859	0.224640094683668	1
pdxH_locusTag_ECDH10B_1772	-1.15200908077217	4.97591456002745	0.227774891672788	1
rpmJ_locusTag_ECDH10B_0284	-1.00692610396919	5.52720741600702	0.227859404117476	1
yahA_locusTag_ECDH10B_0302	-8.01284404968135	2.34345103981653	0.233466180972272	1
ccmA_locusTag_ECDH10B_2358	-1.2500199161195	4.62074592412676	0.235084987879285	1
tag_locusTag_ECDH10B_3728	-2.35646670547859	3.23820569986208	0.235409185015629	1
argC_locusTag_ECDH10B_4146	-2.73240616875004	3.08573515601963	0.240742057570956	1
yfdZ_locusTag_ECDH10B_2544	-0.826895765319286	6.04280166758832	0.247112770721586	1
recT_locusTag_ECDH10B_1470	-7.97501098481122	2.30917807088348	0.247521306457316	1
yfbQ_locusTag_ECDH10B_2452	-0.681149115741935	7.65244294727645	0.2478846606048	1
glgB_locusTag_ECDH10B_3606	-0.695471908714093	7.10813921632043	0.249007837124977	1
pflB_locusTag_ECDH10B_0973	-0.641095357181845	11.9941591384023	0.251874569607504	1
yncE_locusTag_ECDH10B_1582	-0.983091635761987	5.29445710763225	0.252306243988311	1
nemA_locusTag_ECDH10B_1784	-1.19304235319308	4.6775676808457	0.252598809284408	1
lplA_locusTag_ECDH10B_4544	-1.47935879275389	4.05391501774788	0.254673398347142	1
pqqL_locusTag_ECDH10B_1625	-7.93620734386428	2.27406671149986	0.256541152079589	1
rffA_locusTag_ECDH10B_3980	-1.35108338531832	4.27045462929091	0.257107435616219	1
ispD_locusTag_ECDH10B_2915	-1.9339614424269	3.51727167780117	0.257269702265258	1
narI_locusTag_ECDH10B_1286	-7.91639451786989	2.25618355913323	0.260715876502439	1
pta_locusTag_ECDH10B_2459	-0.632903545736594	9.06979925493945	0.26095950724649	1
yphA_locusTag_ECDH10B_2710	-7.89632321637576	2.23807471906534	0.264847767245494	1
frr_locusTag_ECDH10B_0152	-0.61369056082578	8.29648966507346	0.271348456378953	1
SrpR	0.726905954555471	12.7156613710569	0.272547345007229	1
slp_locusTag_ECDH10B_3682	-1.32549517520418	4.21302797800934	0.273086401251085	1
yfcD_locusTag_ECDH10B_2461	-0.816566826740437	5.85027409292798	0.273108846235108	1
ymgD_locusTag_ECDH10B_1222	-7.87593429769439	2.21973439472732	0.273232524175628	1
baeS_locusTag_ECDH10B_2230	-7.83433961232304	2.18233495920122	0.282287566191739	1
brnQ_locusTag_ECDH10B_0357	-0.651651448453192	6.87177685198232	0.282366845052031	1
