>DH10B
4308,2.74639
-4681829,2.72623
4523,4.95243
-4681614,4.9397
4899,2.81713
-4681238,2.81151
12361,7.56301
-4673776,7.55739
16390,1.6584
-4669747,1.66196
42075,0.36149
-4644062,0.344628
47288,5.65895
-4638849,5.65804
49817,1.35784
-4636320,1.35222
77901,5.5514
-4608236,5.54784
80673,1.98389
-4605464,1.9824
81635,0.298625
-4604502,0.283829
87831,1.21214
-4598306,1.20503
93327,0.303103
-4592810,0.296903
117754,1.53963
-4568383,1.52839
119145,4.02011
-4566992,4.02871
131056,4.46869
-4555081,4.46481
135761,2.70099
-4550376,2.68735
135765,0.205688
-4550372,0.197671
141336,6.37153
-4544801,6.35078
142969,1.09324
-4543168,1.09233
152085,0.47895
-4534052,0.473908
161953,2.67913
-4524184,2.6821
164302,8.0779
-4521835,8.09062
179592,2.03111
-4506545,2.02664
179596,0.974512
-4506541,0.973025
187748,0.429907
-4498389,0.44057
188013,1.21996
-4498124,1.21227
191648,3.08997
-4494489,3.0965
211577,0.0754183
-4474560,0.0724433
216563,1.78217
-4469574,1.76796
217126,0.872266
-4469011,0.888299
227095,1.59868
-4459042,1.59454
233659,5.5989
-4452478,5.59832
268385,3.87354
-4417752,3.87057
271709,10.3591
-4414428,10.3585
271883,5.48237
-4414254,5.47823
277973,2.27902
-4408164,2.28794
280054,1.3141
-4406083,1.30047
286373,1.57171
-4399764,1.57319
311906,0.867226
-4374231,0.857472
312782,1.07627
-4373355,1.07983
317335,5.01075
-4368802,5.00422
318233,0.474294
-4367904,0.473715
327170,4.16572
-4358967,4.15357
335017,2.97575
-4351120,2.96509
338433,19.8415
-4347704,19.84
338591,0.361524
-4347546,0.37012
355302,0.6339
-4330835,0.636545
357261,1.98262
-4328876,1.97609
380887,5.05523
-4305250,5.05317
384122,0.0735794
-4302015,0.0857293
388259,2.21461
-4297878,2.22436
390951,1.01316
-4295186,1.01614
391459,9.93951
-4294678,9.94456
428032,0.348186
-4258105,0.355294
432616,5.39807
-4253521,5.3865
499171,6.82258
-4186966,6.83208
508946,3.99216
-4177191,3.98001
516105,3.03809
-4170032,3.04818
524195,3.65395
-4161942,3.65635
532565,7.74114
-4153572,7.73965
541021,6.40943
-4145116,6.40232
547565,1.6584
-4138572,1.66196
556649,0.999914
-4129488,0.982143
572141,2.2751
-4113996,2.29229
-4100699,0.00268306
585632,5.13237
-4100505,5.12229
597332,0.145458
-4088805,0.153474
601304,0.514974
-4084833,0.520595
607975,3.36116
-4078162,3.36529
615428,0.588913
-4070709,0.598088
617839,2.53981
-4068298,2.55461
629365,3.03809
-4056772,3.04818
637455,3.65395
-4048682,3.65635
645825,7.74114
-4040312,7.73965
654281,6.40943
-4031856,6.40232
660825,1.6584
-4025312,1.66196
669909,0.999914
-4016228,0.982143
685401,2.2751
-4000736,2.29229
-3987439,0.00268306
698892,5.13237
-3987245,5.12229
710592,0.145458
-3975545,0.153474
714564,0.514974
-3971573,0.520595
721235,3.36116
-3964902,3.36529
728688,0.588913
-3957449,0.598088
731099,2.53981
-3955038,2.55461
754900,3.60952
-3931237,3.60713
762325,12.7707
-3923812,12.7672
766403,1.97151
-3919734,1.96944
787925,5.492
-3898212,5.49762
787971,0.15578
-3898166,0.150739
789379,0.350719
-3896758,0.340056
799955,4.92011
-3886182,4.92606
801547,2.22825
-3884590,2.21255
820061,0.0478395
-3866076,0.0508144
823183,0.569382
-3862954,0.565828
823558,0.327575
-3862579,0.318979
824110,1.04674
-3862027,1.04938
856811,2.55226
-3829326,2.55019
857530,6.10375
-3828607,6.11441
861122,3.85678
-3825015,3.85678
876124,4.75527
-3810013,4.75676
883806,14.5207
-3802331,14.5192
892071,0.686376
-3794066,0.680755
914828,2.13326
-3771309,2.12408
916697,3.79004
-3769440,3.77641
933957,0.199876
-3752180,0.202522
934244,6.42467
-3751893,6.42318
940971,3.43655
-3745166,3.43506
947586,0.475287
-3738551,0.481237
964177,1.32558
-3721960,1.32145
965632,0.232327
-3720505,0.239435
970365,5.12157
-3715772,5.12868
975889,5.20459
-3710248,5.20369
1042350,6.23647
-3643787,6.24358
1045313,0.775505
-3640824,0.768397
1052725,5.60203
-3633412,5.59905
1068476,3.59611
-3617661,3.6062
1080490,0.358819
-3605647,0.35766
1127970,7.09825
-3558167,7.10032
1128266,4.25941
-3557871,4.25793
1136678,3.49825
-3549459,3.48817
1140342,4.44046
-3545795,4.44104
1146360,1.87601
-3539777,1.86923
1149992,2.04073
-3536145,2.03569
1161714,0.295008
-3524423,0.289967
1165204,1.39383
-3520933,1.39946
1174655,1.37887
-3511482,1.38333
1183407,2.54481
-3502730,2.54333
1190034,1.29772
-3496103,1.28764
1204478,9.09159
-3481659,9.08507
1206419,2.17646
-3479718,2.16488
1215008,3.05282
-3471129,3.06142
1238206,9.50034
-3447931,9.50298
1247163,5.87298
-3438974,5.86645
1255286,0.980939
-3430851,0.98598
1260311,0.876644
-3425826,0.867469
1264017,5.21133
-3422120,5.21191
1264846,3.03433
-3421291,3.02929
1265729,0.16375
-3420408,0.153417
1290033,1.55942
-3396104,1.55586
1290426,1.58033
-3395711,1.57736
1298925,1.50364
-3387212,1.50066
1324277,0.0431073
-3361860,0.0401324
1369770,8.4197
-3316367,8.40845
1377809,9.55708
-3308328,9.57039
1378006,1.64998
-3308131,1.63428
1383777,2.13734
-3302360,2.13734
